id,type,dateTime,value
621e2e8e67b776a24055b564,lightly_active_minutes,05/26/21 00:00:00,112
621e2e8e67b776a24055b564,lightly_active_minutes,06/04/21 00:00:00,117
621e2e8e67b776a24055b564,lightly_active_minutes,06/16/21 00:00:00,157
621e2e8e67b776a24055b564,lightly_active_minutes,06/25/21 00:00:00,108
621e2e8e67b776a24055b564,lightly_active_minutes,07/04/21 00:00:00,148
621e2e8e67b776a24055b564,lightly_active_minutes,07/25/21 00:00:00,142
621e2e8e67b776a24055b564,lightly_active_minutes,06/03/21 00:00:00,117
621e2e8e67b776a24055b564,lightly_active_minutes,06/11/21 00:00:00,100
621e2e8e67b776a24055b564,lightly_active_minutes,06/08/21 00:00:00,126
621e2e8e67b776a24055b564,lightly_active_minutes,06/23/21 00:00:00,137
621e2e8e67b776a24055b564,lightly_active_minutes,07/05/21 00:00:00,115
621e2e8e67b776a24055b564,lightly_active_minutes,07/17/21 00:00:00,92
621e2e8e67b776a24055b564,lightly_active_minutes,07/29/21 00:00:00,167
621e2e8e67b776a24055b564,lightly_active_minutes,06/27/21 00:00:00,145
621e2e8e67b776a24055b564,lightly_active_minutes,05/29/21 00:00:00,305
621e2e8e67b776a24055b564,lightly_active_minutes,06/07/21 00:00:00,123
621e2e8e67b776a24055b564,lightly_active_minutes,06/19/21 00:00:00,95
621e2e8e67b776a24055b564,lightly_active_minutes,06/28/21 00:00:00,201
621e2e8e67b776a24055b564,lightly_active_minutes,07/07/21 00:00:00,117
621e2e8e67b776a24055b564,lightly_active_minutes,07/10/21 00:00:00,132
621e2e8e67b776a24055b564,lightly_active_minutes,07/13/21 00:00:00,134
621e2e8e67b776a24055b564,lightly_active_minutes,07/16/21 00:00:00,115
621e2e8e67b776a24055b564,lightly_active_minutes,07/19/21 00:00:00,189
621e2e8e67b776a24055b564,lightly_active_minutes,07/28/21 00:00:00,124
621e2e8e67b776a24055b564,lightly_active_minutes,05/27/21 00:00:00,133
621e2e8e67b776a24055b564,lightly_active_minutes,05/25/21 00:00:00,132
621e2e8e67b776a24055b564,lightly_active_minutes,06/06/21 00:00:00,126
621e2e8e67b776a24055b564,lightly_active_minutes,06/12/21 00:00:00,106
621e2e8e67b776a24055b564,lightly_active_minutes,06/14/21 00:00:00,178
621e2e8e67b776a24055b564,lightly_active_minutes,06/26/21 00:00:00,129
621e2e8e67b776a24055b564,lightly_active_minutes,07/08/21 00:00:00,175
621e2e8e67b776a24055b564,lightly_active_minutes,07/20/21 00:00:00,185
621e2e8e67b776a24055b564,lightly_active_minutes,08/01/21 00:00:00,92
621e2e8e67b776a24055b564,lightly_active_minutes,06/21/21 00:00:00,151
621e2e8e67b776a24055b564,lightly_active_minutes,06/30/21 00:00:00,200
621e2e8e67b776a24055b564,lightly_active_minutes,07/03/21 00:00:00,109
621e2e8e67b776a24055b564,lightly_active_minutes,07/06/21 00:00:00,152
621e2e8e67b776a24055b564,lightly_active_minutes,07/09/21 00:00:00,141
621e2e8e67b776a24055b564,lightly_active_minutes,07/12/21 00:00:00,164
621e2e8e67b776a24055b564,lightly_active_minutes,07/15/21 00:00:00,144
621e2e8e67b776a24055b564,lightly_active_minutes,07/18/21 00:00:00,141
621e2e8e67b776a24055b564,lightly_active_minutes,07/21/21 00:00:00,147
621e2e8e67b776a24055b564,lightly_active_minutes,07/24/21 00:00:00,191
621e2e8e67b776a24055b564,lightly_active_minutes,07/27/21 00:00:00,104
621e2e8e67b776a24055b564,lightly_active_minutes,07/30/21 00:00:00,171
621e2e8e67b776a24055b564,lightly_active_minutes,08/02/21 00:00:00,0
621e2e8e67b776a24055b564,lightly_active_minutes,06/01/21 00:00:00,106
621e2e8e67b776a24055b564,lightly_active_minutes,06/13/21 00:00:00,133
621e2e8e67b776a24055b564,lightly_active_minutes,06/22/21 00:00:00,206
621e2e8e67b776a24055b564,lightly_active_minutes,07/01/21 00:00:00,120
621e2e8e67b776a24055b564,lightly_active_minutes,07/22/21 00:00:00,147
621e2e8e67b776a24055b564,lightly_active_minutes,07/31/21 00:00:00,190
621e2e8e67b776a24055b564,lightly_active_minutes,05/30/21 00:00:00,113
621e2e8e67b776a24055b564,lightly_active_minutes,05/28/21 00:00:00,136
621e2e8e67b776a24055b564,lightly_active_minutes,06/09/21 00:00:00,133
621e2e8e67b776a24055b564,lightly_active_minutes,06/02/21 00:00:00,105
621e2e8e67b776a24055b564,lightly_active_minutes,06/17/21 00:00:00,115
621e2e8e67b776a24055b564,lightly_active_minutes,06/29/21 00:00:00,203
621e2e8e67b776a24055b564,lightly_active_minutes,07/11/21 00:00:00,153
621e2e8e67b776a24055b564,lightly_active_minutes,07/23/21 00:00:00,178
621e2e8e67b776a24055b564,lightly_active_minutes,06/15/21 00:00:00,160
621e2e8e67b776a24055b564,lightly_active_minutes,06/18/21 00:00:00,138
621e2e8e67b776a24055b564,lightly_active_minutes,05/24/21 00:00:00,149
621e2e8e67b776a24055b564,lightly_active_minutes,05/31/21 00:00:00,149
621e2e8e67b776a24055b564,lightly_active_minutes,06/10/21 00:00:00,146
621e2e8e67b776a24055b564,lightly_active_minutes,06/05/21 00:00:00,81
621e2e8e67b776a24055b564,lightly_active_minutes,06/20/21 00:00:00,121
621e2e8e67b776a24055b564,lightly_active_minutes,07/02/21 00:00:00,119
621e2e8e67b776a24055b564,lightly_active_minutes,07/14/21 00:00:00,195
621e2e8e67b776a24055b564,lightly_active_minutes,07/26/21 00:00:00,121
621e2e8e67b776a24055b564,lightly_active_minutes,06/24/21 00:00:00,118
621e2eaf67b776a2406b14ac,lightly_active_minutes,11/02/21 00:00:00,220
621e2eaf67b776a2406b14ac,lightly_active_minutes,11/18/21 00:00:00,310
621e2eaf67b776a2406b14ac,lightly_active_minutes,11/30/21 00:00:00,332
621e2eaf67b776a2406b14ac,lightly_active_minutes,12/12/21 00:00:00,376
621e2eaf67b776a2406b14ac,lightly_active_minutes,12/20/21 00:00:00,271
621e2eaf67b776a2406b14ac,lightly_active_minutes,11/01/21 00:00:00,273
621e2eaf67b776a2406b14ac,lightly_active_minutes,11/14/21 00:00:00,273
621e2eaf67b776a2406b14ac,lightly_active_minutes,11/29/21 00:00:00,264
621e2eaf67b776a2406b14ac,lightly_active_minutes,12/21/21 00:00:00,354
621e2eaf67b776a2406b14ac,lightly_active_minutes,01/02/22 00:00:00,284
621e2eaf67b776a2406b14ac,lightly_active_minutes,11/05/21 00:00:00,361
621e2eaf67b776a2406b14ac,lightly_active_minutes,11/16/21 00:00:00,399
621e2eaf67b776a2406b14ac,lightly_active_minutes,11/28/21 00:00:00,282
621e2eaf67b776a2406b14ac,lightly_active_minutes,12/13/21 00:00:00,237
621e2eaf67b776a2406b14ac,lightly_active_minutes,12/28/21 00:00:00,250
621e2eaf67b776a2406b14ac,lightly_active_minutes,01/09/22 00:00:00,362
621e2eaf67b776a2406b14ac,lightly_active_minutes,01/21/22 00:00:00,380
621e2eaf67b776a2406b14ac,lightly_active_minutes,01/14/22 00:00:00,276
621e2eaf67b776a2406b14ac,lightly_active_minutes,10/27/21 00:00:00,0
